-5460, -6960, 12448, 2226, -1720, -32512, -5292, -6940, 12472, 2118, -1456, -32512, -6844, -6308, 13992, 2037, -1608, -32512, -6848, -6324, 15056, 2312, -1780, -32512, -8228, -6380, 15684, 3206, -2346, -32512, -8352, -7356, 15500, 2881, -4689, -32512, -4808, -4864, 4004, 1431, -6128, -32512, -7436, -7928, 12968, 1057, -6406, -31248, -7468, -8604, 12812, 157, -5604, -29653, -8632, -7052, 12756, -1060, -3621, -28480, -12588, -4008, 14908, -302, -883, -24838, -13676, -2856, 15436, 734, -717, -19896, -13368, -3540, 15384, 2004, -701, -14987, -10976, -4168, 14172, 3154, -326, -11259, -8768, -5216, 13584, 3603, 678, -8513, -8616, -5180, 14492, 3713, 1353, -6369, -8320, -5192, 15868, 3881, 1438, -3945
-10820, -7196, 13096, 3235, 7222, -32512, -10772, -7140, 13176, 3353, 7561, -32512, -7156, -8988, 16052, 5602, 10333, -30853, -10528, -7892, 16448, 4832, 6952, -28529, -11068, -5912, 17056, 5893, 3313, -26030, -12856, -4200, 16092, 7149, -1770, -22085, -12120, -3412, 12400, 7558, -4547, -17403, -11432, -4332, 10620, 5833, -4650, -13510, -8340, -6036, 8452, 4630, -4199, -11633, -7728, -5536, 9064, 2850, -1413, -10475, -7384, -4576, 11112, 2029, -1241, -9212, -5208, -2640, 11560, 1241, 35, -7756, -4572, -2676, 12764, 2476, 1295, -6752, -4124, -2936, 13316, 3517, 1301, -6114, -4708, -2656, 13320, 3795, 1383, -5254, -5496, -2228, 14528, 4154, 1081, -3893, -6060, -2356, 15428, 4665, 553, -2319
8776, 524, 13736, 11215, -3477, -13906, 7500, 316, 15100, 11243, -3356, -13973, 7644, -288, 15484, 10533, -3006, -14601, 7244, 288, 16032, 9731, -3743, -15643, 7176, 456, 15280, 8982, -3581, -16980, 7208, -148, 15704, 8568, -3295, -17628, 7084, -1044, 14484, 8146, -2877, -19017, 6636, -552, 13824, 7936, -2740, -20060, 6724, -596, 13592, 8060, -2363, -20624, 7044, -1004, 13416, 8069, -1827, -21585, 6696, -1044, 13540, 7737, -2064, -22911, 6608, -1244, 12852, 7064, -2236, -24318, 5936, -1404, 12908, 6284, -2260, -25755, 3956, -1264, 14020, 5799, -3525, -26283, 4404, -896, 13880, 5727, -4186, -26724, 3796, -1148, 14200, 5646, -4037, -27626, 2856, -1244, 14620, 6041, -3984, -28398
-5348, -4336, 11540, 3646, 2704, 7821, -5544, -4056, 11696, 3592, 2902, 8020, -6108, -3456, 12852, 3034, 4247, 9152, -6488, -3008, 14124, 2767, 4160, 10635, -6260, -2912, 14500, 2593, 3511, 12085, -5964, -3976, 14796, 3030, 2396, 13687, -4964, -4404, 14424, 3567, 1476, 14848, -4500, -4328, 14056, 3469, 1324, 15970, -4268, -4052, 13488, 3093, 1419, 16821, -4204, -4452, 13268, 2959, 1469, 17567, -3668, -5180, 13004, 2958, 1769, 17713, -3320, -5396, 13400, 2851, 2071, 17690, -3396, -5060, 14324, 3048, 2279, 17676, -3440, -3696, 14668, 3436, 2504, 17906, -3852, -3740, 13708, 3370, 3185, 18806, -3664, -4344, 14144, 2925, 4019, 19682, -3780, -4348, 14388, 2631, 4291, 20058
-9060, -4036, 11428, 3212, -2368, -17460, -8972, -3788, 10984, 2963, -2164, -16940, -7476, -5924, 12084, 1995, -1554, -15104, -6268, -5592, 13512, 1661, -858, -14847, -7440, -3916, 15244, 2703, -718, -13659, -8156, -3016, 14564, 3094, -1946, -11533, -7824, -2924, 13632, 3179, -2170, -9092, -7344, -3100, 13416, 3621, -1801, -7054, -7640, -3472, 13504, 3679, -1100, -5369, -8432, -3052, 14128, 3525, -483, -3432, -8448, -2716, 15092, 3786, 150, -1295, -7844, -2744, 16208, 4356, 573, 778, -7388, -3136, 16580, 5405, 170, 2379, -7064, -3276, 16500, 6298, -477, 3705, -7420, -3028, 15704, 7179, -1374, 5147, -7292, -3560, 14676, 7513, -1997, 6821, -6540, -3940, 13716, 7236, -2130, 8055
-4692, -2920, 17656, 2893, 1748, -2315, -4532, -2728, 17560, 3256, 1600, -2077, -4140, -3020, 17180, 4981, 1103, -754, -4040, -3636, 16740, 6097, 639, 497, -4224, -3968, 15984, 6612, 526, 1467, -5396, -4112, 16612, 7054, -439, 2799, -5260, -3240, 14856, 7122, -1065, 4376, -5376, -2748, 13912, 6770, 385, 6039, -5640, -3500, 15036, 6936, 1425, 7491, -5220, -3860, 14624, 7036, 1588, 8718, -4816, -4800, 14876, 6952, 1887, 9986, -3968, -5664, 15020, 6451, 470, 10949, -2316, -6088, 14540, 5470, -631, 11450, -1384, -6228, 14924, 5139, -877, 11012, -780, -5284, 15764, 5297, -1252, 10720, -872, -4380, 16128, 5619, -2034, 10533, 1940, -5060, 17348, 5982, -3448, 11043
1432, -1904, 13484, 7848, -2393, -32512, 1120, -1456, 13456, 7915, -2365, -32512, 908, -1456, 14132, 8161, -2400, -31893, 512, -1764, 14852, 8137, -3334, -31060, 676, -1688, 14952, 7990, -4027, -30582, 848, -1688, 15320, 8177, -3560, -30728, 268, -2116, 15020, 8588, -3391, -31140, -948, -2352, 14720, 8817, -4054, -31122, -1176, -3108, 13048, 8770, -5125, -31007, -1404, -3220, 11072, 7978, -5308, -31025, -1420, -3100, 10156, 6203, -3450, -30987, -1476, -2984, 11500, 4914, -1101, -31038, -1560, -2672, 13040, 4412, 511, -31392, -2116, -2576, 14196, 4885, 1122, -31478, -2276, -2960, 14432, 5830, 404, -31032, -1560, -3864, 14544, 6535, -816, -30668, -1148, -4964, 14080, 7191, -989, -31531
-7752, -3588, 12364, 5454, 2568, 10304, -7840, -3832, 13348, 5661, 2798, 10812, -7476, -5028, 14084, 6385, 3798, 12970, -6956, -5216, 14412, 6639, 4073, 14708, -5860, -5376, 14996, 6760, 4700, 16187, -5752, -5424, 15684, 6744, 4891, 17442, -5612, -5204, 15888, 6784, 4566, 18598, -5416, -4300, 15904, 6766, 4451, 19551, -5520, -4176, 15744, 6650, 4356, 20447, -5180, -4248, 15284, 6462, 3968, 21468, -5016, -4224, 14620, 6014, 3733, 22445, -4384, -4256, 13976, 5544, 3807, 23295, -3728, -4720, 13688, 5366, 3849, 23894, -2780, -4452, 13288, 5107, 3761, 23971, -2440, -4164, 12576, 4457, 4293, 23994, -1976, -3860, 12476, 3421, 5163, 24040, -1800, -3588, 12756, 2664, 5664, 23965
-7192, -3284, 7848, -2195, -342, -16442, -7288, -3804, 8264, -2532, 724, -16126, -8908, -5776, 12112, -2930, 2876, -14195, -8484, -4240, 14320, -3489, 3006, -12191, -7476, -2224, 16760, -2347, 3240, -9978, -6760, -2284, 19236, 535, 2513, -7865, -5924, -2408, 18860, 3042, 773, -6171, -5720, -2664, 17500, 5360, -1076, -4525, -5648, -3616, 15732, 6422, -1507, -3376, -6404, -3556, 14912, 6745, -1923, -2056, -6316, -3648, 13380, 6313, -1739, -624, -6356, -3528, 13100, 5724, -521, 616, -6416, -3212, 13520, 5565, 781, 1710, -6420, -3356, 14048, 5385, 1576, 3053, -6204, -3840, 15124, 5285, 1530, 4300, -5340, -4424, 14952, 4940, 998, 5112, -4432, -5536, 14876, 4424, -43, 5703
1836, -3776, 10216, 7990, -1991, -32512, 1752, -3812, 10004, 7808, -1849, -32512, 644, -3688, 10088, 6482, -1558, -32512, 1056, -3972, 10920, 5095, -1328, -32512, 992, -3772, 12208, 4462, -1230, -32512, 700, -3776, 12912, 4596, -884, -32512, 280, -3696, 13760, 5108, -492, -32512, 8, -3448, 15004, 5846, -1002, -32512, -204, -3368, 15188, 6694, -2028, -32512, -356, -3808, 15120, 7440, -2736, -32485, -836, -4720, 14412, 7767, -3487, -32407, -1640, -5020, 13044, 7312, -3854, -32417, -2328, -5340, 12316, 6705, -4281, -31919, -1912, -6192, 12208, 6248, -3859, -31793, -1904, -6016, 13388, 6382, -3002, -32072, -2260, -5380, 13760, 7074, -2014, -31659, -3280, -5064, 14384, 8086, -1724, -31162
2228, -2856, 9948, -1747, 1817, 22865, 2312, -2836, 9644, -1981, 2032, 22772, 1132, -2708, 9328, -3302, 3208, 23290, 1764, -3104, 9940, -5383, 3603, 23772, 804, -2888, 11032, -6835, 4620, 23606, 1152, -2924, 12064, -7373, 4371, 23856, 2316, -3288, 14488, -6652, 3590, 23764, 3368, -2592, 16440, -5186, 1102, 23628, 3960, -2392, 17456, -3415, -2175, 23684, 4604, -2440, 16620, -1991, -4660, 23084, 4304, -1216, 15112, -626, -5809, 22600, 3964, -996, 14444, 378, -5697, 22413, 3740, -852, 14460, 1097, -5147, 22225, 4948, -1020, 15192, 2339, -3354, 21478, 5880, -716, 16140, 3824, -1624, 19974, 7860, -960, 17092, 4944, -826, 18128, 9428, -1528, 17148, 6079, -300, 15459
-6632, -6416, 12332, -367, -2359, -28713, -6328, -6204, 12072, -531, -1861, -28468, -8240, -5172, 14792, -534, 57, -26529, -8956, -5408, 15316, 122, 138, -24040, -7780, -5644, 15300, 539, -278, -21617, -8276, -5068, 15068, 1356, -198, -18970, -7696, -4996, 15056, 2650, -663, -16360, -7952, -4936, 14916, 3674, -927, -13953, -8316, -4664, 15064, 4324, -2067, -11263, -8112, -4620, 14540, 4860, -2453, -8790, -8180, -4344, 15048, 5369, -2733, -6138, -8512, -3908, 15492, 6429, -2479, -3351, -8932, -3984, 16400, 7632, -2970, -292, -8716, -4424, 16232, 8647, -4362, 2885, -7668, -4904, 15048, 9138, -5731, 5623, -5960, -5548, 13808, 9289, -5701, 7558, -4416, -6296, 12512, 8977, -5027, 8700
2732, 32, 18032, -7919, 2922, 5055, 2356, 808, 18112, -7713, 2160, 4881, 1644, 1204, 17084, -6116, -1102, 5483, 2616, 324, 16264, -5923, -2765, 5675, 2968, -308, 15692, -5484, -3757, 5526, 3316, -608, 15796, -4658, -3615, 4887, 4020, -612, 15552, -3635, -2034, 3915, 4324, -1144, 16608, -2076, -278, 2612, 4240, -1116, 17800, -354, 335, 1192, 3576, -728, 18148, 1144, 253, 122, 2768, -928, 18444, 2427, -482, -501, 2520, -992, 18064, 3813, -1841, -1101, 2700, -920, 17620, 5100, -2451, -1514, 3724, -796, 17548, 6083, -3133, -2143, 4700, -604, 16976, 6862, -3551, -2930, 5196, -420, 16760, 7108, -3414, -3783, 5496, -380, 16268, 7047, -3301, -4593
-628, -1564, 15080, -6579, 1067, 18941, -300, -1292, 14424, -6339, 737, 19338, 2100, -2816, 13708, -4935, 173, 21023, 4452, -3976, 13332, -4312, -900, 21231, 6392, -4380, 13264, -3542, -1618, 20344, 7536, -4884, 12516, -3023, -1902, 18639, 7768, -4164, 11896, -2994, -1335, 16494, 7148, -3296, 13480, -2492, -366, 14545, 6536, -2300, 14400, -1511, 203, 13076, 6072, -1188, 13536, -1299, 583, 12368, 6472, -1456, 14568, -841, 854, 11607, 7036, -292, 14048, -473, 2097, 10581, 8044, -164, 14404, -783, 3855, 9366, 9040, -1400, 16092, -859, 5846, 7282, 9512, -3000, 17484, 358, 5064, 4483, 9576, -3372, 17296, 862, 3812, 1347, 9072, -2304, 18060, 1475, 2509, -1664
