5640, 1288, 8364, -10645, 1022, 13011, 5448, 1140, 8124, -10933, 1670, 12731, 4764, 428, 7112, -12385, 5279, 11667, 4168, -188, 6684, -14236, 7868, 11310, 3528, -648, 7200, -15695, 9496, 10847, 2420, -712, 8752, -17031, 9335, 11031, 1768, -760, 10216, -18348, 6931, 12514, 3056, -2220, 10368, -19892, 3841, 14243, 6180, -5320, 9996, -20665, 3186, 14346, 6852, -7172, 10916, -19072, 5584, 12594, 7248, -8460, 12548, -16145, 5065, 10846, 1528, -2180, -5228, -22950, -7116, 11105, 5364, -8912, -2440, -31654, 11149, 13758, 2672, -11372, 6700, -32512, 14861, 15210, 3820, -14880, 8800, -32512, 10484, 16056, 5084, -16728, 7660, -32512, 10982, 16160, 6364, -20620, 7204, -32512, 13773, 15600
10392, -4940, 19140, 25667, -5971, -21144, 9896, -4896, 19084, 25570, -6631, -21345, 9044, -4708, 16984, 24968, -9253, -22639, 7164, -2732, 15512, 24148, -8867, -22929, 5100, -1428, 15024, 23938, -8754, -22296, 5024, -880, 12236, 22816, -7211, -21063, 4524, -272, 10816, 21858, -4395, -19975, 3844, -436, 10524, 20432, -433, -18176, 4040, -3260, 9084, 20049, 1421, -18578, 1696, -2268, 9124, 20739, 4508, -19492, -348, -72, 8428, 20364, 4464, -19680, -2124, 1080, 6608, 19468, 3354, -18696, -4712, 2584, 5960, 18707, 1504, -16162, -5180, 3100, 3872, 17730, 3179, -14005, -5304, 2604, 5720, 16884, 3683, -11727, -4868, 2208, 4848, 16418, 3104, -9958, -5092, 2224, 5480, 16409, 1945, -8811
8936, -15852, 12292, -32512, 11631, 15561, 8548, -16044, 13044, -32512, 11558, 15130, 7264, -16236, 14544, -32512, 10566, 13416, 7524, -17404, 13792, -32512, 11015, 12147, 6920, -19288, 13100, -32512, 12792, 11183, 5780, -20824, 12912, -32512, 11814, 10836, 6300, -22332, 13720, -32512, 9950, 11241, 4820, -24288, 18100, -32512, 6903, 10621, 11088, -27960, 15240, -32512, 8432, 8874, 13680, -29564, 17148, -32512, 10772, 4889, 13984, -30496, 19884, -32512, 12898, 35, 11008, -29164, 23020, -32512, 12862, -5403, 6768, -26736, 25600, -32512, 10525, -8289, 2484, -22088, 27580, -32512, 7801, -9429, -2552, -15792, 31596, -32512, 3663, -6327, -1592, -14496, 32692, -29502, -232, -2504, -620, -13352, 32328, -22020, -3461, -430
-4592, 2556, 6884, 16112, 4709, -8083, -4172, 2572, 6316, 16069, 4800, -7701, -4144, 2436, 2784, 14895, 6415, -5878, -3548, 900, 2128, 12911, 8335, -4368, -1456, 1836, 1592, 11871, 9233, -5681, -4684, 3640, 3724, 11254, 9346, -5648, -5964, 4848, 5208, 11575, 6223, -4324, -5212, 4232, 5824, 11766, 4286, -2429, -3936, 3148, 6000, 11805, 1778, -1262, -3284, 3180, 4964, 11477, -1234, -585, -2932, 3240, 3592, 10420, -3876, -184, -2376, 3820, 2044, 8960, -5469, -267, -2608, 3772, 772, 7376, -5773, -373, -4364, 4672, 312, 5287, -5677, -103, -4780, 4796, 412, 3044, -5563, 821, -4744, 4832, 1660, 328, -5819, 1831, -3908, 4760, 2432, -984, -6186, 3088
7436, -22808, 20712, -32512, 5019, 4656, 9056, -22396, 19592, -32512, 4690, 4121, 8168, -22980, 19932, -32512, 4370, 952, 6200, -22888, 19748, -32512, 278, -1314, 3624, -21496, 17704, -32512, -1709, -2088, 1228, -19972, 19492, -32196, -2584, -1707, -776, -17448, 20116, -29102, -3721, -64, -1580, -17040, 19824, -25476, -5188, 2224, -1008, -17144, 19464, -22172, -5862, 4276, -176, -17952, 19672, -18698, -7236, 5843, 2520, -18812, 18256, -15072, -7657, 5525, 3128, -18820, 17680, -11404, -7542, 4030, 2068, -16372, 15504, -8244, -8479, 3280, 824, -16048, 12828, -5533, -10110, 2879, -824, -16676, 8664, -4600, -12336, 2727, -1416, -17316, 6460, -4686, -12993, 2577, -1400, -17248, 6600, -4475, -11159, 2167
-924, 268, 10280, 22288, -930, -16297, -1156, 264, 9828, 22422, -1106, -16119, -4208, 3072, 7532, 22302, -3695, -14833, -3536, 2912, 2036, 20016, -4172, -12581, -3732, 1824, 3168, 17835, -2244, -10977, -3884, 2580, 2856, 16487, -2690, -10267, -5536, 3660, 1508, 15200, -1246, -9296, -5636, 4032, 1284, 13617, 40, -7733, -5848, 4028, 2576, 12384, 440, -6157, -6744, 5124, 1340, 11335, -673, -4429, -6632, 3864, 1380, 10101, -1817, -2804, -6116, 3460, 52, 8173, -1541, -1426, -5228, 3396, -2248, 5921, 11, -684, -4492, 3088, -2984, 3098, 2020, -448, -4432, 3224, -2116, 362, 3897, -175, -4400, 3516, -1780, -2011, 6157, 252, -5152, 4476, 416, -3920, 7552, 1325
1260, -16620, 12152, -32512, 5095, 11005, 1540, -16904, 12556, -32512, 5084, 11306, 3660, -18140, 15512, -32512, 6229, 12433, 5552, -18748, 19360, -32512, 6010, 12579, 7224, -20584, 21472, -32512, 3924, 11920, 9484, -22288, 21616, -32516, 266, 10505, 9612, -22104, 22240, -31435, -2781, 8331, 8220, -20360, 22448, -29369, -5973, 6922, 7968, -19192, 21600, -27088, -6545, 5647, 6648, -16760, 21240, -24493, -6035, 5153, 6200, -15652, 20472, -21463, -5241, 4942, 6296, -15268, 19728, -18666, -4704, 4645, 6996, -15516, 19808, -15989, -3464, 3561, 6836, -14540, 19988, -13297, -2519, 1907, 5672, -13340, 20688, -10585, -1868, 383, 4156, -12188, 21956, -7252, -2094, -799, 3404, -12072, 22824, -3496, -3286, -1688
-976, 156, 4740, 20705, 6741, -20576, -2016, -312, 6268, 20624, 7360, -20100, -4424, -1408, 9988, 22076, 5400, -17359, -1968, -1384, 5892, 22742, 1639, -16648, -1724, -340, 2840, 20192, 2768, -15597, -2852, 1260, 4412, 18157, 2650, -15339, -2476, -156, 3392, 16691, 2085, -14359, -3744, 1348, 4192, 15378, 1755, -13913, -5744, 1864, 3468, 14528, 1571, -12698, -7392, 3920, 2352, 13228, 1672, -10555, -8380, 4136, 2384, 11991, 3035, -7943, -8048, 4712, 3460, 11305, 3124, -5412, -6844, 4340, 3112, 10304, 2868, -3454, -5244, 3196, 2328, 8698, 2610, -2057, -3948, 2664, 2984, 7673, 1913, -2214, -3404, 2680, 2188, 6060, 821, -2503, -3524, 2876, 1656, 4226, -306, -2956
5324, -19276, 20800, 32767, -14096, -5098, 4976, -19156, 21380, 32767, -14100, -5509, 5816, -18152, 19836, 32767, -13587, -7389, 6580, -17648, 19244, 32767, -13669, -8745, 7744, -16480, 19576, 32767, -14370, -9659, 9876, -16196, 18896, 32767, -14356, -10775, 10572, -15648, 19964, 32767, -14947, -12707, 12260, -16212, 18224, 32767, -15102, -15680, 13212, -15144, 15556, 32767, -12039, -18352, 12356, -14176, 16552, 32767, -9883, -21697, 11044, -12760, 16668, 32767, -8588, -24491, 10700, -10908, 16108, 32767, -7572, -26500, 10536, -9864, 14848, 32767, -5628, -28439, 8580, -7972, 15464, 32767, -4249, -27416, 7320, -6456, 16972, 32767, -6380, -24837, 7836, -6008, 17396, 32767, -9394, -24081, 9428, -5400, 10192, 31705, -11512, -24610
2168, 3892, 8972, -9132, 8899, 7980, 1840, 4192, 8816, -9282, 8397, 8082, 2996, 3084, 8972, -10808, 6667, 8956, 2404, 3052, 7840, -12823, 5427, 10045, 3788, 2896, 6212, -14602, 6327, 10055, 3604, 2392, 6452, -16150, 8320, 9255, 2960, 2048, 6368, -17803, 9802, 9232, 3556, 484, 6492, -19278, 11945, 9055, 3092, 316, 8212, -20440, 14052, 8464, 2332, 1008, 11668, -20746, 14974, 8570, 2096, 1448, 14344, -20131, 13237, 9291, 2680, 924, 15896, -18995, 10484, 10166, 3220, -464, 16372, -18185, 7783, 10509, 2932, -1880, 15608, -17478, 4611, 10080, 1924, -1412, 13060, -16968, 2330, 9547, 744, -980, 7912, -18145, 900, 10673, 2572, -1508, 5688, -21982, 5587, 11904
-7228, 4088, 3376, 12508, 6898, -11823, -7820, 3200, 4036, 12806, 6441, -11393, -6932, 4188, 4084, 13127, 4081, -9930, -6164, 3880, 3404, 11581, 3277, -7880, -5296, 4384, 5648, 10565, -14, -6244, -4232, 5248, 4800, 10213, -1955, -5462, -4444, 5224, 6584, 10334, -3034, -4256, -4108, 4608, 6452, 10534, -4471, -3447, -3628, 4996, 5620, 10169, -5406, -2575, -2860, 4716, 4040, 9429, -6558, -2040, -2792, 4576, 3172, 7826, -6560, -1890, -3300, 5016, 1324, 6028, -5914, -1676, -4276, 5116, 388, 3710, -3543, -997, -5460, 5816, 860, 1700, -1152, 435, -6508, 6176, 1824, 124, -35, 2195, -6316, 5812, 2844, -1022, 1257, 4579, -6248, 6284, 4924, -1742, 2091, 6506
2700, -18996, 21572, -32512, 2649, 1019, 2712, -19080, 22072, -32512, 3209, 715, 596, -13620, 27332, -32387, 4402, 488, 1180, -13768, 31260, -23735, 3581, 1370, 2692, -12304, 31260, -14795, 208, 385, 1124, -12956, 28936, -7101, -3059, -758, -2228, -12516, 23336, -1785, -7143, -1300, -4428, -13016, 17612, 2275, -8933, -463, -5524, -12872, 14016, 5435, -8107, -88, -5408, -13368, 12204, 7389, -5922, 967, -4536, -13520, 10976, 9143, -4142, 1610, -3700, -14096, 12412, 10551, -3011, 1828, -3340, -13920, 14424, 12091, -4211, 1926, -3364, -13664, 15488, 13929, -6100, 2146, -2960, -14160, 16580, 16240, -7829, 2455, -2720, -14016, 17592, 18895, -9005, 2945, -2040, -14312, 18460, 22197, -9211, 3083
-568, -276, 7476, -13520, 9870, 16497, -944, -828, 9612, -13471, 9287, 16315, 144, -136, 11476, -13380, 7342, 16265, 772, 1164, 13284, -12665, 4455, 16676, 1972, 60, 13408, -12317, 1084, 17810, 3468, 408, 11152, -11928, -1196, 17821, 4752, -508, 9176, -13031, -1945, 17745, 5840, -1352, 7736, -14179, -1714, 16821, 7528, -2040, 6012, -15763, 422, 15789, 7940, -2456, 6216, -17411, 3679, 13846, 7016, -1948, 8300, -19201, 5583, 12955, 6160, -1864, 10316, -20535, 5523, 12699, 5240, -2488, 11724, -21618, 4375, 13365, 5088, -3552, 12356, -22445, 2890, 13797, 4988, -4792, 11972, -22685, 2031, 13337, 5092, -6080, 10156, -22236, 1897, 12308, 5632, -6900, 9380, -20828, 4889, 11423
8348, -19516, 17016, -32666, 10836, 13221, 8456, -19936, 17152, -32512, 10164, 12909, 9212, -20840, 18656, -32512, 6949, 11159, 9220, -21280, 18524, -32512, 5389, 10006, 9564, -22272, 17056, -32512, 5718, 8745, 12768, -32624, 32767, -32512, 10014, 6170, 8908, -22796, 15104, -32512, 10376, 4517, 6456, -22568, 16120, -32512, 13807, 2821, 6044, -22248, 19624, -32512, 15728, 600, 4660, -21460, 23580, -32512, 17495, -2319, -128, -15468, 29996, -32512, 15219, -2578, 496, -15396, 30320, -27109, 11582, -1454, 1400, -15824, 29440, -20122, 6166, -1901, 448, -15176, 26560, -14577, 1081, -2250, -3112, -12784, 23016, -9661, -3172, -2051, -4420, -12012, 20864, -5401, -5787, -629, -4808, -11104, 18768, -1217, -6619, 1200
-4816, 3204, 3420, 18060, -2961, -11291, -4708, 2972, 2364, 17892, -2564, -10902, -4980, 4000, 1456, 15551, -778, -8605, -3544, 3516, 704, 13095, 432, -7309, -4216, 3652, 2008, 11151, 2203, -5767, -3700, 4772, 4524, 10645, 2474, -4917, -1936, 4264, 5888, 10986, 2493, -4675, -2088, 4140, 7116, 11284, 701, -4994, -2208, 3832, 6400, 11038, -1167, -5049, -3008, 4376, 5072, 10388, -3160, -4896, -3464, 4724, 2868, 9034, -4160, -4458, -4168, 4688, 1664, 7414, -4390, -3872, -5040, 5216, 632, 5709, -3888, -3118, -5804, 5244, 1212, 4115, -3151, -1882, -6512, 5652, 2008, 2870, -2167, -134, -5780, 5084, 2564, 2001, -1059, 993, -5724, 5524, 3360, 1283, -328, 2304
4864, -19776, 19584, 32767, -19081, 1860, 5156, -20084, 19556, 32767, -19059, 1016, 5580, -19524, 18508, 32767, -19333, -3163, 4772, -19176, 18144, 32767, -19397, -6217, 3740, -17640, 17700, 32767, -19546, -8238, 2800, -16564, 16888, 32767, -19437, -8684, 3648, -15544, 17372, 32767, -17724, -8523, 5168, -15688, 17664, 32767, -16442, -9374, 6652, -15956, 16052, 32767, -14878, -11012, 8612, -16088, 14888, 32767, -11136, -12884, 9128, -14292, 14540, 32767, -7550, -15672, 8980, -12208, 13596, 32767, -6631, -17405, 10592, -11364, 12920, 32767, -3914, -17550, 10272, -10028, 14012, 32121, -1445, -18872, 9820, -8732, 14576, 30432, -98, -19651, 9012, -7124, 15540, 29258, 952, -19819, 9156, -6052, 16188, 28259, 1682, -19332
-2696, -11644, 16060, -32512, 15663, 3466, -2548, -12016, 16088, -32512, 14909, 3716, -1508, -13696, 16800, -32512, 11064, 4040, 104, -13848, 16192, -32512, 6585, 3828, 500, -14520, 15376, -30372, 3387, 3462, 648, -15188, 14884, -28059, -355, 2829, 104, -15264, 13504, -27257, -4698, 2962, 700, -16096, 11516, -27407, -7334, 3882, 2328, -18244, 12632, -27765, -7578, 4320, 1224, -17364, 12676, -27337, -7672, 4328, 1296, -18272, 13400, -25968, -8906, 4545, -3708, -16804, 6420, -23816, -12145, 4168, 3128, -21336, 12864, -24295, -15013, 5280, 3444, -22428, 13316, -22842, -14782, 4632, 4280, -22308, 13176, -21980, -15005, 3522, 2840, -20540, 13072, -22082, -14650, 2516, 108, -18064, 14844, -21024, -15051, 3759
-3788, 4384, 2340, 7478, 5083, -10816, -3700, 3788, 3032, 7352, 5107, -10548, -2524, 2564, 4244, 7420, 3641, -10196, -924, 1964, 5952, 7817, 1697, -10698, -448, 3760, 5140, 5934, -785, -10987, -524, 5120, 2336, 3980, 1009, -10579, -2860, 4540, 4044, 2732, 1678, -9597, -4968, 9988, -2908, 2217, 587, -7906, -5820, 6856, 152, -1577, -327, -3989, -3672, 6284, -168, -4152, 1607, -1504, -4172, 5876, 2900, -3625, 4495, -432, -2960, 3680, 3652, -3441, 5600, 654, -1608, 3372, 4740, -3835, 6253, 905, -1232, 4380, 5112, -4363, 5889, 1244, -704, 3904, 5588, -5445, 6237, 1597, -1844, 4784, 8908, -5493, 4832, 2297, -2120, 5128, 11036, -4371, 3207, 3709
1800, -18656, 18636, -31448, -1462, 3785, 1956, -18628, 19448, -30827, -1122, 3792, -420, -14240, 23572, -26237, -36, 3626, -2476, -11652, 25908, -19864, -2730, 6637, 1020, -13776, 22312, -13971, -5722, 8772, 5068, -16656, 19200, -9002, -7367, 7605, 3832, -17980, 17684, -4859, -8342, 4913, 1768, -16700, 15440, -1723, -9947, 2447, -852, -15436, 14156, 717, -9942, 1321, -2200, -14512, 14400, 3465, -9213, 1129, -3152, -13660, 15500, 6673, -8693, 1555, -3068, -13632, 16272, 10306, -8969, 2391, -2084, -14212, 16940, 13939, -9468, 2822, -1416, -14672, 17932, 17852, -10401, 2678, -1884, -14980, 17056, 20901, -12086, 2775, -2356, -15516, 15844, 22922, -13456, 2940, -2228, -16064, 14968, 24796, -13972, 3471
-1968, 4472, -184, 2784, 1149, -729, -2040, 4556, -556, 2425, 1297, -842, -2360, 4832, 1188, 513, 3148, -1078, -4196, 5960, 3012, 180, 3139, -454, -6136, 6440, 3856, -61, 1698, 1359, -5456, 6104, 3496, -922, 733, 4055, -4136, 4604, 4520, -1083, 324, 5748, -3104, 3904, 4988, -816, -91, 6647, -1760, 3724, 4940, -1427, -689, 6908, -968, 3916, 5216, -2147, -679, 7099, -1176, 4232, 7480, -3088, -685, 7695, -1008, 4560, 7308, -3120, -1144, 8145, -12, 3596, 7112, -3823, -748, 8546, 452, 3332, 7648, -4643, -603, 8403, 1204, 2780, 7316, -6021, -1098, 8084, 1820, 2296, 7432, -7650, -1047, 7543, 1944, 2308, 8204, -9003, -959, 6575
-5248, 6024, 5192, 7145, 3674, -3769, -5200, 5828, 5248, 7283, 3652, -3479, -4328, 3952, 7164, 7802, 2388, -2062, -3992, 4840, 7368, 8085, 256, -1375, -4228, 5064, 7016, 8233, -1922, -50, -3620, 4264, 5848, 8219, -3836, 790, -3292, 4072, 4660, 7542, -4629, 1288, -2488, 3400, 3488, 6493, -4570, 1589, -1460, 2916, 2672, 5592, -3707, 1304, -1132, 3028, 2736, 4287, -2118, 553, -2352, 3592, 4588, 2930, -1590, 111, -2968, 4844, 5236, 1713, -2489, 723, -2816, 5472, 5812, 381, -3387, 1675, -3624, 4928, 7456, -88, -5041, 3123, -2172, 5140, 6132, -1586, -5335, 3933, -1672, 4864, 5464, -2718, -4206, 4127, -1796, 4804, 5564, -4262, -2750, 4481
9648, -18108, 25844, -8910, -5400, 11715, 9740, -17820, 25760, -8106, -5695, 10966, 8488, -15196, 26920, -3865, -7640, 7988, 6804, -13200, 27528, 595, -9933, 5960, 4852, -11560, 28000, 5349, -13041, 4605, 3876, -11304, 27212, 10180, -15617, 3701, 3548, -10996, 25612, 14523, -17163, 2663, 4216, -12068, 25028, 18401, -18005, 1276, 5240, -12580, 23832, 22350, -18499, -1109, 5468, -13032, 21932, 25756, -18335, -3894, 5460, -13272, 20872, 27864, -17899, -6185, 5244, -13340, 20308, 29272, -17880, -8186, -8132, -6660, 7116, 27178, -21744, -8511, 6596, -13644, 19632, 30711, -16382, -11796, 5432, -12648, 20844, 32516, -14531, -14602, 4852, -10960, 21372, 32767, -14860, -16471, 4036, -10836, 20336, 31970, -15507, -17012
-2652, -9736, 14568, -31130, 7951, 11221, -2788, -9776, 14112, -31151, 7236, 11872, -1756, -12276, 12588, -31245, 4356, 14405, -352, -14448, 11140, -31004, 1678, 15791, 1504, -16844, 8680, -31384, 953, 16032, 2740, -19424, 8152, -32749, 1121, 16077, 3812, -21208, 8964, -32512, 3172, 15790, 5352, -22836, 10356, -32512, 6648, 14888, 5292, -25344, 13064, -32106, 7756, 14245, 6492, -27308, 13200, -32033, 7761, 13297, 7912, -28732, 15064, -32097, 7780, 11612, 8056, -30248, 16784, -31915, 6235, 10027, 8304, -31936, 18276, -32085, 5191, 7968, 5684, -30972, 20128, -32382, 2877, 6123, 5616, -30708, 19488, -32512, 705, 5389, 6336, -24524, 13524, -32512, 2261, 4270, 5280, -24648, 24108, -32512, 2425, 3933
-2984, 4972, 5636, 8597, 2233, -18619, -2956, 5124, 5660, 8574, 2495, -18057, -3156, 4728, 5604, 8038, 2005, -14871, -2388, 4112, 5396, 7575, 3036, -13196, -5620, 6748, -3412, 8225, 3370, -12334, -1480, 3976, 6720, 8447, 2047, -11331, -2276, 3248, 9344, 8878, 1253, -10093, -2192, 3228, 8396, 9371, -1516, -9431, -2184, 3204, 7540, 9369, -3061, -8777, -4032, 4264, 4972, 8274, -4282, -7327, -3844, 3848, 1612, 6462, -3412, -5582, -3296, 4584, -3008, 3457, 702, -4537, -4504, 4804, -3080, -213, 4525, -3100, -3844, 4076, -1652, -2187, 9682, -2583, -4864, 4072, 2332, -3089, 12150, -1813, -5488, 3488, 5120, -3202, 11928, -700, -5172, 2876, 8936, -3015, 9661, 471
-1816, -21108, 20244, -28501, 9754, 929, -1740, -20964, 20484, -28269, 8648, 1047, -2268, -17556, 20592, -25942, 5771, 1796, -7328, -9784, 27828, -19929, 1621, 5472, -2960, -12640, 23444, -12673, -2549, 10387, 2300, -16380, 20352, -8557, -6029, 11115, 4736, -19212, 18016, -5004, -8267, 8742, 4520, -19340, 15456, -1999, -8880, 5262, 1852, -17040, 14468, 672, -9199, 2767, 404, -16136, 14840, 3286, -9295, 1445, -912, -15540, 16160, 5973, -10467, 602, -2448, -14776, 17488, 8728, -12755, 539, -3792, -14208, 17520, 11500, -15210, 1083, -3760, -14368, 17632, 14218, -17737, 1674, -2924, -15112, 17084, 16944, -20453, 2013, -1372, -15596, 15852, 19390, -21456, 1729, 1036, -16480, 15272, 21972, -20850, 518
-4280, 5100, 5260, 3944, 9069, -6939, -4092, 4800, 5292, 3661, 9107, -6542, -4768, 5160, 8600, 2961, 8378, -3910, -2440, 4536, 9456, 3769, 7990, -2830, -1912, 4408, 12084, 5276, 6736, -1563, 244, 2584, 12956, 6632, 4129, -1070, 584, 2760, 13248, 8266, 299, -1469, 76, 3672, 10764, 8630, -3389, -1402, 52, 4116, 8248, 7893, -5873, -1216, -296, 4056, 6364, 6649, -6734, -886, -720, 4528, 5344, 5456, -6522, -313, -1016, 4608, 4560, 4288, -5559, 443, -468, 4448, 5300, 2709, -5252, 1352, 92, 4588, 5772, 985, -4592, 1880, 736, 3800, 7212, 985, -4466, 2560, 1520, 3620, 7536, 797, -2347, 2439, 68, 4540, 8344, 988, -627, 3066
3436, 3992, 6880, -9073, 6675, 11368, 3488, 4460, 6008, -9314, 6868, 11536, 4492, 3536, 6160, -10470, 8768, 11747, 5512, 2056, 6000, -11474, 10296, 10872, 5440, 420, 4792, -12853, 12279, 9146, 4888, -52, 5708, -15436, 14157, 7292, 3300, 400, 8572, -17569, 14321, 6264, 1896, 1028, 12356, -18866, 11461, 6799, 1912, 1928, 14124, -19336, 6887, 8840, 3284, 1392, 14168, -19409, 5090, 10394, 5836, -344, 13344, -18987, 3007, 11540, 7468, -2260, 10936, -18466, 2926, 10527, 7608, -3908, 7292, -19746, 4183, 8847, 7096, -5604, 4300, -22383, 7169, 6823, 5628, -6388, 4088, -25134, 12083, 4974, 3040, -6884, 7204, -27345, 15376, 3815, 316, -6092, 11996, -28627, 14929, 3746
6124, -21996, 16360, 32767, -17584, -10050, 5780, -22272, 16432, 32767, -17209, -10595, 5848, -21136, 16416, 32767, -17357, -13422, 6468, -20140, 15436, 32767, -17223, -15482, 7020, -19588, 15036, 32767, -15366, -17007, 6988, -19008, 15168, 32767, -13463, -18501, 6140, -17356, 14140, 32767, -12444, -19476, 4928, -15396, 13324, 32767, -11667, -19372, 6668, -13780, 13068, 32767, -10987, -18936, 8724, -13968, 13896, 32767, -10789, -19562, 10448, -13060, 13096, 32767, -10074, -21021, 10840, -11512, 13068, 32767, -9483, -23210, 11512, -10112, 13268, 32767, -9726, -24717, 11124, -8016, 14220, 30348, -8825, -24463, 11952, -7180, 15136, 29896, -7892, -24737, 11324, -6304, 14332, 29606, -7019, -25720, 10884, -5072, 13780, 28020, -6789, -26132
1604, -16336, 20284, -19100, 433, -954, 1444, -15948, 20920, -18803, 478, -1305, -1584, -11816, 23208, -15983, 230, -1976, -5776, -9064, 23396, -10436, -340, -173, -6756, -8632, 22972, -4874, 19, 2098, -8120, -8548, 22256, 148, -1228, 4732, -7368, -11472, 19708, 4117, -3567, 6903, -6020, -14064, 16624, 6992, -5432, 7385, -5180, -14768, 13956, 8626, -7861, 7023, -5112, -13840, 11936, 9435, -9436, 6786, -5356, -13876, 12368, 10756, -10285, 6428, -5480, -13540, 12636, 12331, -10785, 6453, -5236, -13052, 13420, 13860, -11680, 6859, -3956, -14148, 14424, 15502, -12962, 6939, -2088, -14108, 15556, 17111, -14502, 6352, -260, -15016, 16988, 19520, -15427, 5016, 1044, -15216, 17740, 22320, -15900, 3215
4088, -8656, 24288, -27494, 2560, 16877, 4124, -8864, 24160, -26751, 1623, 17488, 5176, -9256, 21104, -23487, -1587, 19794, 5124, -11560, 17032, -22163, -3124, 20954, 5572, -13612, 13828, -22666, -3360, 21091, 6832, -15540, 10432, -24270, -841, 20200, 7216, -16828, 10448, -25865, 3574, 18804, 5792, -18128, 13140, -25564, 5050, 17444, 6180, -18000, 12240, -24791, 5405, 16215, 5640, -18168, 10148, -25654, 7331, 16332, 5748, -19816, 10948, -26765, 10017, 16581, 6908, -20748, 11708, -28496, 12635, 16169, 8656, -24444, 13788, -29105, 15626, 14039, 9416, -25760, 16956, -28431, 15363, 10514, 8180, -24524, 17608, -28465, 15077, 6682, 7620, -22052, 16872, -29633, 13792, 4278, 4632, -21196, 16300, -31048, 13892, 3389
-3588, 8884, 232, 13971, -9484, -515, -3764, 9068, 292, 13538, -8868, 21, -4320, 8172, 5524, 13882, -7083, 1532, -2372, 6836, 3540, 14486, -8154, 2999, 104, 9640, -4772, 14153, -5972, 1672, 976, 1560, 1616, 12674, -3250, 220, 848, 8140, -2932, 10591, 849, -1792, -2544, 7656, 2032, 9337, 3280, -830, -5448, 9152, 3296, 9641, 7135, 1710, -4568, 8348, 5532, 10196, 7762, 4445, -800, 7104, 5424, 9070, 6483, 5482, 1440, 5972, 5880, 8102, 4341, 5160, 2056, 6232, 6224, 7333, 2023, 4238, 2548, 6240, 3768, 6701, 949, 3604, 3484, 5652, 1744, 4876, 530, 2537, 2604, 5768, 2024, 2753, 474, 1889, 1184, 6292, 3792, 1728, -6, 2480
2128, -19380, 19220, -32512, 7365, -2752, 1148, -19340, 18932, -32512, 6298, -3137, 464, -22108, 13864, -32512, 4124, -3122, 464, -22072, 12668, -32633, 3633, -2209, 1828, -23892, 11460, -31607, 2294, -1406, 2016, -26132, 12168, -31797, 975, -1924, 3708, -27168, 12128, -31494, -1333, -2733, 4144, -28088, 11124, -30938, -2693, -4036, 4944, -28116, 8752, -30512, -2010, -4735, 5008, -27908, 8236, -30085, 408, -5748, 3800, -27884, 8400, -29627, 2111, -6771, 1464, -26592, 6792, -29966, 4746, -8294, -3256, -20540, 6840, -28353, 5699, -6167, -4320, -21612, 1180, -26735, 4055, -3711, -3652, -24664, -1460, -27792, 3893, -1719, -2288, -27556, -1348, -27744, 4196, -1623, 96, -30048, 332, -28837, 5508, -2939
-4816, 7236, 4048, 8967, -3084, -6718, -5232, 7392, 4588, 9069, -3058, -6251, -7668, 7640, 3480, 8001, -3143, -2364, -6744, 7860, 1124, 4888, -2102, 1130, -5760, 7668, 1424, 2037, 365, 4405, -3420, 6132, 3564, 1706, 3080, 5608, -1928, 5356, 5136, 2406, 5262, 5729, -2028, 4984, 4692, 2488, 6321, 5404, -2624, 4652, 4764, 1762, 7477, 5453, -3188, 4800, 5848, 1025, 7032, 5808, -3076, 5464, 7116, 121, 4656, 6603, -3724, 6028, 6688, -875, 2127, 7868, -4084, 6504, 6268, -1691, 547, 9705, -4452, 6552, 5648, -2266, -285, 12018, -3956, 5584, 4756, -3169, -714, 14173, -2904, 4048, 3600, -4794, -501, 15832, -1340, 2488, 2536, -7125, 194, 16888
-1016, -19892, 7428, -16478, -3567, -947, -664, -20060, 7760, -15968, -3229, -1051, -1520, -18460, 9112, -12408, -2028, -2003, -2940, -17772, 8648, -9653, -1900, -962, -2636, -18732, 6960, -7139, -1676, -567, -2956, -19544, 4696, -5542, -1090, -441, -2848, -19644, 4392, -3842, 94, -742, -3516, -19084, 4648, -1705, 1438, -1076, -4288, -18708, 6100, 547, 2407, -876, -3840, -18524, 8980, 3646, 2537, -836, -3232, -18104, 11812, 7999, 1344, -1071, -4068, -17984, 10856, 11515, -2126, -599, -4640, -18168, 9444, 14398, -5034, 59, -6024, -17900, 8176, 16637, -8111, 1286, -5896, -18456, 7016, 18636, -9111, 2639, -5572, -18204, 6992, 20849, -8114, 3728, -4672, -18796, 7516, 23362, -6709, 4905
